Video_ID,Title,beautiful,funny,ingenious,ok,fascinating,total_count,persuasive,inspiring,longwinded,informative,jaw-dropping,obnoxious,confusing,courageous,unconvincing,Totalviews,Retention_time_in_days,Video_Length_(sec),Nb_Words_in_Transcript_(without_tags),Words_per_second,Keywords,Is_a_Talk?,url
312,The new era of positive psychology,173,76,166,205,717,4727,611,1250,99,1100,120,24,34,89,63,4229230,3380,1422,3251,2.28621659634,brain;education;evolutionary psychology;happiness;introvert;personality;psychology;science;technology,Yes,https://www.ted.com/talks/martin_seligman_on_the_state_of_psychology
1999,Why veterans miss war,175,9,16,45,306,2378,127,497,21,552,233,15,9,359,14,2392659,1248,788,1993,2.52918781726,PTSD;film;global issues;journalism;peace;war,Yes,https://www.ted.com/talks/sebastian_junger_why_veterans_miss_war
2104,How to upgrade democracy for the Internet era,68,15,165,44,173,2119,251,720,16,263,24,10,12,318,40,1217451,1110,804,1703,2.11815920398,government;open-source;politics;technology,Yes,https://www.ted.com/talks/pia_mancini_how_to_upgrade_democracy_for_the_internet_era
2693,Addiction is a disease. We should treat it like one,26,1,6,23,18,653,70,157,1,139,7,9,5,179,12,1270080,207,644,1477,2.29347826087,Addiction;HIV;LGBT;TEDx;communication;community;disease;government;humanity;identity;law;policy;public health;self;social change;society,Yes,https://www.ted.com/talks/michael_botticelli_addiction_is_a_disease_we_should_treat_it_like_one
13,A master architect asks  Now what?,49,100,23,139,71,905,8,127,161,90,12,36,30,14,45,963085,3567,1320,2863,2.16893939394,architecture;business;creativity;culture;design;interview;invention,Yes,https://www.ted.com/talks/frank_gehry_asks_then_what
1309,A prosthetic eye to treat blindness,18,4,237,28,194,974,29,108,13,164,154,3,3,7,12,395120,2133,601,1904,3.16805324459,Senses;Surgery;biotech;brain;code;disability;engineering;innovation;medical research;medicine;neuroscience;prosthetics;science;sight;technology,Yes,https://www.ted.com/talks/sheila_nirenberg_a_prosthetic_eye_to_treat_blindness
947,Keep your goals to yourself,136,372,190,491,366,4893,758,804,22,1225,97,48,41,94,249,4709996,2607,195,519,2.66153846154,goal-setting;motivation;personal growth;psychology;self;storytelling;success,Yes,https://www.ted.com/talks/derek_sivers_keep_your_goals_to_yourself
54,My wish: A call for open-source architecture,51,18,258,40,148,1785,160,609,35,188,66,7,14,169,22,1215738,4108,1414,3576,2.52899575672,activism;architecture;collaboration;culture;design;disaster relief;global issues;invention;open-source;philanthropy,Yes,https://www.ted.com/talks/cameron_sinclair_on_open_source_architecture
294,On humanity,592,127,16,40,126,2335,44,673,19,45,138,5,11,491,8,847974,3380,974,2313,2.37474332649,Africa;culture;entertainment;humanity;humor;literature;poetry;writing,Yes,https://www.ted.com/talks/chris_abani_muses_on_humanity
55,My wish: A global day of film,71,5,20,26,41,595,42,202,16,33,20,1,7,97,14,389968,4108,1538,3864,2.51235370611,TED Prize;art;culture;entertainment;film;global issues;movies;peace;social change;storytelling,Yes,https://www.ted.com/talks/jehane_noujaim_inspires_a_global_day_of_film
109,What You've Got,275,1,3,26,31,655,24,169,12,6,48,15,12,20,13,430019,3844,312,281,0.900641025641,composing;entertainment;guitar;music;performance;performance art;piano;potential;vocals,No,https://www.ted.com/talks/eddi_reader_sings_about_what_you_ve_got
2006,How the teddy bear taught us compassion,90,39,45,64,104,1032,150,167,17,312,2,6,6,17,13,1103772,1244,856,2601,3.0385514018700004,environment;nature,Yes,https://www.ted.com/talks/jon_mooallem_the_strange_story_of_the_teddy_bear_and_what_it_reveals_about_our_relationship_to_animals
849,Love Is a Loaded Pistol,177,9,13,80,21,445,5,48,9,3,17,22,8,7,26,580036,2725,297,337,1.13468013468,entertainment;history;live music;music,No,https://www.ted.com/talks/pistol
2829,How computers learn to recognize objects instantly,9,8,75,12,106,490,3,89,0,123,56,0,0,6,3,1254621,79,457,1083,2.36980306346,AI;algorithm;computers;sight;technology,Yes,https://www.ted.com/talks/joseph_redmon_how_a_computer_learns_to_recognize_objects_instantly
2471,How humans could evolve to survive in space,59,12,38,69,191,1229,52,201,24,307,38,17,14,51,156,1475571,571,771,1888,2.44876783398,Planets;TEDx;astrobiology;bacteria;biology;engineering;environment;evolution;exploration;future;innovation;intelligence;microbiology;nature;potential;science,Yes,https://www.ted.com/talks/lisa_nip_how_humans_could_evolve_to_survive_in_space
2558,How trees talk to each other,1072,106,177,82,1630,6265,347,886,31,1504,306,12,12,82,18,2434635,457,1099,2649,2.41037306642,beauty;biodiversity;biology;biomechanics;botany;communication;community;ecology;environment;green;identity;language;life;nature;plants;science;trees,Yes,https://www.ted.com/talks/suzanne_simard_how_trees_talk_to_each_other
318,A tour of modern architecture,48,33,18,48,37,449,12,43,22,71,13,33,25,8,38,284301,3373,921,2620,2.8447339848000004,architecture;art;business;design;humor,Yes,https://www.ted.com/talks/reed_kroloff_on_modern_and_romantic_architecture
2634,An interview with the founders of Black Lives Matter,46,12,8,13,26,690,54,149,12,91,11,81,15,78,94,790363,327,965,2376,2.4621761658000003,Africa;Gender equality;activism;collaboration;communication;community;government;history;humanity;identity;immigration;inequality;media;poverty;race;social change;social media;society,Yes,https://www.ted.com/talks/alicia_garza_patrisse_cullors_and_opal_tometi_an_interview_with_the_founders_of_black_lives_matter
741,How I held my breath for 17 minutes,112,236,79,97,927,4194,61,728,39,150,908,52,20,742,43,15746613,2833,1219,3049,2.50123051682,biology;magic;medicine;performance,Yes,https://www.ted.com/talks/david_blaine_how_i_held_my_breath_for_17_min
2591,Maps that show us who we are (not just where we are),68,4,125,44,289,1361,75,184,21,440,51,6,20,18,16,1399292,326,847,1912,2.25737898465,TEDx;data;economics;global development;humanity;map;population;visualizations,Yes,https://www.ted.com/talks/danny_dorling_maps_that_show_us_who_we_are_not_just_where_we_are
1744,Prepare for a good end of life,164,6,16,55,27,1516,199,377,0,381,14,11,12,224,30,1471999,1614,363,953,2.62534435262,aging;culture;death;humanity;life,Yes,https://www.ted.com/talks/judy_macdonald_johnston_prepare_for_a_good_end_of_life
951,An independent diplomat,7,5,31,18,95,827,81,214,40,104,23,17,12,163,17,345111,2600,1238,3521,2.84410339257,global issues;innovation;iraq;politics;state-building,Yes,https://www.ted.com/talks/carne_ross_an_independent_diplomat
196,The music wars,35,605,91,170,25,1445,16,23,46,24,18,236,18,62,76,598684,3560,255,407,1.59607843137,entertainment;humor;music;technology,No,https://www.ted.com/talks/david_pogue_on_the_music_wars
1472,A new way to diagnose autism,36,4,40,25,164,811,81,142,23,243,25,2,4,13,9,576530,1961,1184,2870,2.42398648649,Autism spectrum disorder;TEDx;biology;brain;children;cognitive science;disability;empathy;genetics;health;medical research;medicine;mental health;mind;monkeys;neuroscience;psychology;public health;science,Yes,https://www.ted.com/talks/ami_klin_a_new_way_to_diagnose_autism
523,Reporting crisis via texting,2,0,79,60,36,401,28,44,0,99,7,0,7,22,17,405992,3106,236,673,2.85169491525,Africa;activism;communication;disaster relief;global issues;technology,Yes,https://www.ted.com/talks/erik_hersman_on_reporting_crisis_via_texting
320,A computer that works like the brain,19,15,148,102,211,1100,54,114,40,256,26,10,31,28,46,583219,3371,982,2789,2.84012219959,brain;complexity;computers;design;engineering;science;technology;visualizations,Yes,https://www.ted.com/talks/kwabena_boahen_on_a_computer_that_works_like_the_brain
743,10 young Indian artists to watch,85,2,9,44,55,386,11,59,8,78,11,7,4,2,11,439289,2832,394,908,2.30456852792,Asia;art;design;future;india,Yes,https://www.ted.com/talks/ravin_agrawal_10_young_indian_artists_to_watch
1048,The 3 A's of awesome,1285,862,156,184,598,8809,556,4024,102,143,217,37,17,570,58,2871495,2480,1053,2940,2.79202279202,TEDx;books;happiness;life;love;personal growth;psychology;writing,Yes,https://www.ted.com/talks/neil_pasricha_the_3_a_s_of_awesome
2206,A magical search for a coincidence,105,338,186,103,390,1713,22,88,39,25,321,15,27,19,35,1990909,968,791,1796,2.27054361568,entertainment;illusion;magic,Yes,https://www.ted.com/talks/helder_guimaraes_a_magical_search_for_a_coincidence
1139,Distant time and the hint of a multiverse,73,169,176,73,1033,3006,161,250,48,680,179,7,71,39,47,1556376,2363,954,2983,3.1268343815499997,String theory;TEDx;astronomy;cosmos;philosophy;physics;science;time;universe,Yes,https://www.ted.com/talks/sean_carroll_distant_time_and_the_hint_of_a_multiverse
2108,The simple power of hand-washing,53,21,25,126,52,1122,183,242,30,291,12,6,10,60,11,1019519,1104,701,1596,2.2767475035699998,children;global issues;health;public health;sanitation,Yes,https://www.ted.com/talks/myriam_sidibe_the_simple_power_of_hand_washing
1476,The shared wonder of film,103,1,24,51,90,780,107,250,27,64,25,5,5,19,9,770136,1957,792,1772,2.23737373737,art;children;culture;film;movies;storytelling;youth,Yes,https://www.ted.com/talks/beeban_kidron_the_shared_wonder_of_film
1921,Art that craves your attention,159,441,287,46,323,1531,7,166,9,24,25,4,8,4,28,1067483,1353,536,1481,2.76305970149,TED Fellows;art;creativity;interface design,Yes,https://www.ted.com/talks/aparna_rao_art_that_craves_your_attention
2638,What I learned from 100 days of rejection,285,1906,437,72,739,9777,781,3153,1,803,133,11,7,1442,7,3543533,319,931,2621,2.81525241676,TEDx;adventure;creativity;curiosity;entrepreneur;failure;fear;goal-setting;humanity;innovation;life;motivation;personal growth;sociology;teaching,Yes,https://www.ted.com/talks/jia_jiang_what_i_learned_from_100_days_of_rejection
2641,Say your truths and seek them in others,719,71,25,24,139,2664,151,884,15,53,43,5,4,523,8,1305314,318,944,1971,2.08792372881,aging;communication;compassion;death;empathy;family;health;humanity;life;relationships;vulnerability,Yes,https://www.ted.com/talks/elizabeth_lesser_say_your_truths_and_seek_them_in_others
1312,How healthy living nearly killed me,15,552,80,303,93,2130,58,148,120,231,25,106,57,42,300,1481600,2119,522,1209,2.31609195402,comedy;culture;entertainment;health;humor;self,Yes,https://www.ted.com/talks/aj_jacobs_how_healthy_living_nearly_killed_me
1657,Let's teach kids to code,41,72,126,67,116,1510,151,565,34,248,25,11,13,23,18,1750655,1727,1008,2592,2.5714285714300003,Internet;TEDx;children;code;computers;education;parenting;technology;youth,Yes,https://www.ted.com/talks/mitch_resnick_let_s_teach_kids_to_code
853,Could this laser zap malaria?,20,122,683,24,363,2034,60,138,10,120,428,15,5,14,32,853608,2721,1018,2405,2.36247544204,TED Brain Trust;creativity;disease;innovation;insects;invention;poverty;technology,Yes,https://www.ted.com/talks/nathan_myhrvold_could_this_laser_zap_malaria
2202,"The problem with ""trickle-down techonomics""",5,4,11,60,37,674,149,97,5,225,7,3,7,33,31,746993,965,364,926,2.54395604396,TED Fellows;inequality;technology,Yes,https://www.ted.com/talks/jon_gosier_the_problem_with_trickle_down_techonomics
322,Blindfold origami and cello,69,67,53,85,73,461,0,25,8,4,41,11,5,10,10,376543,3370,178,102,0.573033707865,cello;entertainment;music;origami,No,https://www.ted.com/talks/bruno_bowden_folds_while_rufus_cappadocia_plays
2724,Know your worth  and then ask for it,61,20,32,40,78,1765,322,658,5,269,16,4,2,244,14,2123966,202,502,1271,2.53187250996,Gender equality;TEDx;behavioral economics;business;economics;entrepreneur;finance;goal-setting;inequality;personal growth;society;women;women in business;work,Yes,https://www.ted.com/talks/casey_brown_know_your_worth_and_then_ask_for_it
1218,Making matter come alive,19,4,172,84,298,1408,58,106,100,196,80,29,64,42,156,695298,2236,911,2591,2.8441273326,biology;life;marine biology;nanoscale;science,Yes,https://www.ted.com/talks/lee_cronin_making_matter_come_alive
2475,How megacities are changing the map of the world,30,1,56,24,216,1212,100,224,36,370,46,22,17,17,53,917144,565,1234,2774,2.24797406807,Internet;big problems;collaboration;communication;community;economics;engineering;environment;future;global development;global issues;government;green;history;humanity;inequality;infrastructure;innovation;investment;map;mobility;policy;politics;pollution;potential;social change;society;transportation;urban planning;visualizations;war;world cultures,Yes,https://www.ted.com/talks/parag_khanna_how_megacities_are_changing_the_map_of_the_world
2111,My father  locked in his body but soaring free,337,4,7,28,89,1239,12,434,16,37,20,10,6,227,12,1114035,1101,758,1329,1.75329815303,TED Fellows;health;love;medicine;photography;religion,Yes,https://www.ted.com/talks/kitra_cahana_my_father_locked_in_his_body_but_soaring_free
1142,Silk  the ancient material of the future,37,8,582,24,469,2112,88,216,7,336,311,7,15,3,9,749364,2357,580,1637,2.8224137931,biology;biomimicry;design;green;invention;life;medicine;science;technology,Yes,https://www.ted.com/talks/fiorenzo_omenetto_silk_the_ancient_material_of_the_future
212,The idea behind Zipcar (and what comes next),7,6,136,88,79,1100,123,114,42,162,28,40,57,61,157,437520,3553,819,2324,2.8376068376099997,business;cars;cities;technology;transportation,Yes,https://www.ted.com/talks/robin_chase_on_zipcar_and_her_next_big_idea
1258,FBI  here I am!,22,360,191,119,127,1580,31,61,192,122,32,62,38,140,83,825191,2183,870,2776,3.1908045976999997,Surveillance;art;data;security;war;web,Yes,https://www.ted.com/talks/hasan_elahi
932,Meet Milo  the virtual boy,59,6,156,73,198,1024,22,73,33,62,109,37,15,15,166,735552,2622,655,1563,2.38625954198,AI;children;computers;design;gaming;psychology;technology,Yes,https://www.ted.com/talks/peter_molyneux_demos_milo_the_virtual_boy
1715,In search of the man who broke my neck,316,11,8,37,139,2060,38,748,38,23,90,19,14,560,19,1346433,1649,1110,2871,2.58648648649,anthropology;disability;storytelling;writing,Yes,https://www.ted.com/talks/joshua_prager_in_search_for_the_man_who_broke_my_neck
1879,What is so special about the human brain?,115,98,371,85,1372,4756,483,274,56,1419,274,25,37,40,107,2471660,1426,811,2372,2.92478421702,Brazil;brain;evolution;neuroscience,Yes,https://www.ted.com/talks/suzana_herculano_houzel_what_is_so_special_about_the_human_brain
2685,How to practice safe sexting,30,59,31,52,18,859,132,113,8,258,13,8,17,77,43,1266003,250,865,1962,2.26820809249,media;privacy;sex;technology,Yes,https://www.ted.com/talks/amy_adele_hasinoff_how_to_practice_safe_sexting
2507,How free is our freedom of the press?,17,6,27,63,31,1079,151,79,13,352,22,0,8,303,7,1270389,520,313,799,2.55271565495,Internet;Surveillance;TED Fellows;corruption;crime;government,Yes,https://www.ted.com/talks/trevor_timm_how_free_is_our_freedom_of_the_press
1992,The military case for sharing knowledge,9,13,16,50,69,771,125,133,3,191,4,6,16,107,29,994218,1264,404,1023,2.53217821782,Surveillance;collaboration;iraq;military;war,Yes,https://www.ted.com/talks/stanley_mcchrystal_the_military_case_for_sharing_knowledge
2435,10 ways to have a better conversation,1588,1794,551,210,1931,15137,1828,2985,35,3791,124,30,26,206,38,8737871,614,704,1981,2.81392045455,TEDx;communication;interview;language;personal growth,Yes,https://www.ted.com/talks/celeste_headlee_10_ways_to_have_a_better_conversation
2242,The dancer  the singer  the cellist ... and a moment of creative magic,817,35,107,99,223,1730,11,254,11,3,37,21,53,31,28,1272029,900,386,123,0.318652849741,TED Fellows;dance;entertainment;live music;music;performance,No,https://www.ted.com/talks/bill_t_jones_the_dancer_the_singer_the_cellist_and_a_moment_of_creative_magic
1096,A life lesson from a volunteer firefighter,384,1007,76,85,96,4601,373,2097,10,44,59,16,10,336,8,2206175,2412,247,584,2.36437246964,community;compassion;culture,Yes,https://www.ted.com/talks/mark_bezos_a_life_lesson_from_a_volunteer_firefighter
